Suburb,Offence category,Subcategory,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026,Feb 2026,Mar 2026
ACACIA GARDENS,Theft,Break and enter dwelling,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
ACACIA GARDENS,Theft,Break and enter non-dwelling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Theft,Receiving or handling stolen goods,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Theft,Motor vehicle theft,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ACACIA GARDENS,Theft,Steal from motor vehicle,1,4,7,1,0,3,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0
ACACIA GARDENS,Theft,Steal from retail store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Theft,Steal from dwelling,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ACACIA GARDENS,Theft,Steal from person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Theft,Fraud,0,0,1,2,3,1,0,0,3,1,2,1,1,1,2,4,1,1,1,1,3,0,0,1,0,1,2,0,1,0,2,1,1,1,1,0,1,2,0,0,0,0,0,1,1,1,0,0,0,1,2,0,1,0,0,0,3,1,0,1,0,0,1
ACACIA GARDENS,Theft,Other theft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Arson,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Malicious damage to property,Malicious damage to property,0,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,2,1,1,2,1,0,1,2
ACACIA GARDENS,Drug offences,"Dealing, trafficking in cocaine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Drug offences,"Dealing, trafficking in narcotics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Drug offences,"Dealing, trafficking in cannabis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Drug offences,"Dealing, trafficking in amphetamines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Drug offences,"Dealing, trafficking in ecstasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Drug offences,Manufacture drug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Drug offences,Importing drugs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Disorderly conduct,Trespass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Disorderly conduct,Offensive conduct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACIA GARDENS,Disorderly conduct,Offensive language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Homicide,Murder *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Homicide,Attempted murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Homicide,Manslaughter *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Assault,Domestic violence related assault,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0
AGNES BANKS,Assault,Non-domestic violence related assault,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AGNES BANKS,Assault,Assault Police,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AGNES BANKS,Sexual offences,Sexual assault,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
AGNES BANKS,Sexual offences,"Sexual touching, sexual act and other sexual offences",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
AGNES BANKS,Abduction and kidnapping,Abduction and kidnapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Robbery,Robbery without a weapon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Robbery,Robbery with a firearm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Robbery,Robbery with a weapon not a firearm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Blackmail and extortion,Blackmail and extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Coercive Control,Coercive Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,"Intimidation, stalking and harassment","Intimidation, stalking and harassment",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0
AGNES BANKS,Theft,Break and enter dwelling,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
AGNES BANKS,Theft,Break and enter non-dwelling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AGNES BANKS,Theft,Receiving or handling stolen goods,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Theft,Motor vehicle theft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
AGNES BANKS,Theft,Steal from motor vehicle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Theft,Steal from retail store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AGNES BANKS,Theft,Steal from dwelling,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Theft,Steal from person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Theft,Fraud,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Theft,Other theft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
AGNES BANKS,Arson,Arson,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0
AGNES BANKS,Malicious damage to property,Malicious damage to property,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
AGNES BANKS,Drug offences,"Dealing, trafficking in cocaine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Drug offences,"Dealing, trafficking in narcotics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Drug offences,"Dealing, trafficking in cannabis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Drug offences,"Dealing, trafficking in amphetamines",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Drug offences,"Dealing, trafficking in ecstasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Drug offences,Manufacture drug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Drug offences,Importing drugs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Disorderly conduct,Trespass,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Disorderly conduct,Offensive conduct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGNES BANKS,Disorderly conduct,Offensive language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIRDS,Homicide,Murder *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIRDS,Homicide,Attempted murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIRDS,Homicide,Manslaughter *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIRDS,Assault,Domestic violence related assault,3,4,2,3,3,1,4,0,1,5,8,2,4,4,6,5,5,7,3,6,3,2,2,6,6,6,4,6,0,5,7,1,2,6,4,4,8,4,4,4,7,6,3,4,4,3,4,4,5,5,5,7,4,4,0,4,1,6,4,5,7,13,5
AIRDS,Assault,Non-domestic violence related assault,2,6,5,1,6,2,0,1,2,4,0,0,1,4,1,3,5,3,2,2,1,4,0,0,2,3,1,2,3,3,1,3,4,4,1,2,0,5,5,2,3,3,0,3,3,1,6,4,4,3,6,5,2,2,3,4,1,3,4,1,0,3,5
AIRDS,Assault,Assault Police,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
AIRDS,Sexual offences,Sexual assault,0,1,0,0,1,0,0,0,0,1,0,4,2,3,2,0,0,2,0,0,4,2,3,2,2,1,1,1,2,2,0,1,2,5,1,2,4,1,1,0,1,3,0,1,2,0,2,3,0,3,1,1,1,4,2,0,3,0,2,1,3,2,4
AIRDS,Sexual offences,"Sexual touching, sexual act and other sexual offences",0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,0,3,0,0,1,1,1,3,0,0,6,1,3,2,0,3,0,2,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,2,0,1,2,0
AIRDS,Abduction and kidnapping,Abduction and kidnapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIRDS,Robbery,Robbery without a weapon,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AIRDS,Robbery,Robbery with a firearm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AIRDS,Robbery,Robbery with a weapon not a firearm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AIRDS,Blackmail and extortion,Blackmail and extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AIRDS,Coercive Control,Coercive Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIRDS,"Intimidation, stalking and harassment","Intimidation, stalking and harassment",2,3,4,3,3,1,3,2,2,7,4,4,5,7,4,2,6,4,2,1,4,1,5,4,4,9,8,2,12,1,1,7,2,3,4,5,5,1,9,6,3,3,10,1,6,4,2,6,9,6,7,6,7,2,6,5,1,10,4,6,8,10,7
AIRDS,Theft,Break and enter dwelling,1,3,3,3,5,0,2,1,0,0,2,1,0,0,1,1,1,0,0,1,2,0,2,0,0,0,4,0,2,5,2,3,0,2,1,3,3,0,1,0,4,3,2,0,3,0,2,1,0,0,4,0,2,1,1,0,0,1,0,0,1,0,0
AIRDS,Theft,Break and enter non-dwelling,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AIRDS,Theft,Receiving or handling stolen goods,0,1,1,0,1,1,0,1,0,2,0,0,0,2,1,1,0,1,1,0,1,1,0,5,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,2,0,2,1,0,0,0,0
AIRDS,Theft,Motor vehicle theft,0,2,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,3,0,1,0,2,1,0,0,0,0,0,0,1,3,1,0,2,0,1,1,0,0,0,2,0,1,0,0,0,0,1,1,1,0,2,1,0,1,0,1,1,0,0,0,0
AIRDS,Theft,Steal from motor vehicle,1,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,0,0,2,1,0,1,2,0,1,1,0,3,2,0,0,0
AIRDS,Theft,Steal from retail store,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,4,0,1,0,0,2,0,0,0,0,0,0,2
AIRDS,Theft,Steal from dwelling,1,5,1,4,10,0,2,1,0,5,1,6,0,2,3,0,0,1,0,1,5,6,4,3,1,1,0,1,10,8,4,0,1,0,3,6,2,5,1,2,0,2,3,1,3,1,2,2,1,3,3,1,4,1,4,2,1,1,6,2,1,0,2
AIRDS,Theft,Steal from person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AIRDS,Theft,Fraud,0,4,1,0,0,0,2,0,1,2,1,1,1,0,2,0,1,1,1,1,0,1,4,3,8,3,0,0,0,2,1,3,1,3,1,5,0,2,2,2,5,3,4,1,3,2,2,1,1,2,0,4,0,3,2,2,2,2,3,0,5,3,5
AIRDS,Theft,Other theft,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0
AIRDS,Arson,Arson,0,0,0,1,0,0,0,2,1,2,0,0,0,2,1,2,0,2,1,0,2,1,1,0,2,0,1,2,0,1,6,2,3,2,1,4,1,1,1,0,2,2,0,0,2,3,1,1,0,1,1,5,1,2,1,1,1,0,2,5,2,2,2
AIRDS,Malicious damage to property,Malicious damage to property,5,7,5,1,4,4,1,2,8,4,2,3,4,11,3,3,3,11,6,2,3,3,1,4,2,4,4,2,1,4,6,5,4,1,5,3,9,5,5,8,14,6,2,2,5,1,3,1,2,2,9,9,6,6,4,3,3,8,4,1,6,3,6
AIRDS,Drug offences,"Dealing, trafficking in cocaine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIRDS,Drug offences,"Dealing, trafficking in narcotics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIRDS,Drug offences,"Dealing, trafficking in cannabis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIRDS,Drug offences,"Dealing, trafficking in amphetamines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
